[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,4.0
allRedTime,1.0
Walk,7.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,07/21/2022
ScenarioTime,10:45 am

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
DualEntry,279,,1,,1,,1,,1
InhibitMax,279,,1,,1,,1,,1
Start,279,,20.5,,83.5,,20.5,,83.5
End,279,,83.5,,20.5,,83.5,,20.5
Yield,279,,79,,15.8,,79.2,,15.8
Yield170,279,,70,,15.8,,70.2,,15.8
LocalStart,279,,31.5,,4.5,,31.5,,4.5
LocalYield,279,,0,,26.8,,0.2,,26.8
LocalYield170,279,,81,,26.8,,81.2,,26.8
ActGreen,279,,69.9,,10.9,,70.1,,10.9
BRP,280,111,112,211,212,121,122,221,222
MinGreen,280,,20,,8,,20,,8
MaxGreen,280,,32,,18,,32,,18
VehExt,280,,3,,3,,3,,3
TimeBeforeReduce,280,,0,,0,,0,,0
TimeToReduce,280,,0,,0,,0,,0
MinGap,280,,3,,3,,3,,3
Yellow,280,,4.2,,3.5,,4.2,,3.5
AllRed,280,,0.8,,1.5,,0.8,,1.5
Recall,280,,3,,2,,3,,2
Walk,280,,7,,8,,7,,8
DontWalk,280,,11,,10,,11,,10
PedCalls,280,,0,,0,,0,,0
MinSplit,280,,28,,23,,28,,23
DualEntry,280,,1,,1,,1,,1
InhibitMax,280,,1,,1,,1,,1
Start,280,,6,,43,,6,,43
End,280,,43,,6,,43,,6
Yield,280,,38,,1,,38,,1
Yield170,280,,27,,51,,27,,51
LocalStart,280,,28,,5,,28,,5
LocalYield,280,,0,,23,,0,,23
LocalYield170,280,,49,,13,,49,,13
ActGreen,280,,32,,18,,32,,18
BRP,283,111,112,211,212,121,122,221,222
MinGreen,283,,10,,10,,,,10
MaxGreen,283,,30,,20,,,,20
VehExt,283,,3,,3,,,,3
TimeBeforeReduce,283,,0,,0,,,,0
TimeToReduce,283,,0,,0,,,,0
MinGap,283,,3,,3,,,,3
Yellow,283,,4.3,,3.6,,,,3.6
AllRed,283,,0.7,,1.4,,,,1.4
Recall,283,,3,,3,,,,3
Walk,283,,7,,9,,,,9
DontWalk,283,,6,,7,,,,7
PedCalls,283,,0,,0,,,,0
MinSplit,283,,18,,21,,,,21
DualEntry,283,,1,,1,,,,1
InhibitMax,283,,1,,1,,,,1
Start,283,,53,,28,,,,28
End,283,,28,,53,,,,53
Yield,283,,23,,48,,,,48
Yield170,283,,17,,41,,,,41
LocalStart,283,,36,,11,,,,11
LocalYield,283,,6,,31,,,,31
LocalYield170,283,,0,,24,,,,24
ActGreen,283,,30,,20,,,,20
BRP,289,111,112,211,212,121,122,221,222
MinGreen,289,,20,,8,,20,,8
MaxGreen,289,,54.4,,26.6,,54.3,,26.6
VehExt,289,,3,,1.4,,3,,1.4
TimeBeforeReduce,289,,0,,0,,0,,0
TimeToReduce,289,,0,,0,,0,,0
MinGap,289,,3,,1.4,,3,,1.4
Yellow,289,,4.1,,3.1,,4.2,,3.1
AllRed,289,,0.5,,1.3,,0.5,,1.3
Recall,289,,3,,0,,3,,0
Walk,289,,7,,8,,7,,8
DontWalk,289,,12,,18,,12,,18
PedCalls,289,,0,,0,,0,,0
MinSplit,289,,25,,13,,25,,13
DualEntry,289,,1,,1,,1,,1
InhibitMax,289,,1,,1,,1,,1
Start,289,,12.7,,71.7,,12.7,,71.7
End,289,,71.7,,12.7,,71.7,,12.7
Yield,289,,67.1,,8.3,,67,,8.3
Yield170,289,,55.1,,8.3,,55,,8.3
LocalStart,289,,35.7,,4.7,,35.7,,4.7
LocalYield,289,,0.1,,31.3,,0,,31.3
LocalYield170,289,,78.1,,31.3,,78,,31.3
ActGreen,289,,76.2,,4.8,,76.1,,4.8
BRP,291,111,112,211,212,121,122,221,222
MinGreen,291,,20,,8,,20,,8
MaxGreen,291,,29,,21,,29,,21
VehExt,291,,3,,3,,3,,3
TimeBeforeReduce,291,,0,,0,,0,,0
TimeToReduce,291,,0,,0,,0,,0
MinGap,291,,3,,3,,3,,3
Yellow,291,,3.7,,4.2,,3.7,,4.2
AllRed,291,,1.3,,0.8,,1.3,,0.8
Recall,291,,3,,3,,3,,3
Walk,291,,7,,7,,7,,7
DontWalk,291,,11,,11,,11,,11
PedCalls,291,,0,,0,,0,,0
MinSplit,291,,25,,23,,25,,23
DualEntry,291,,1,,1,,1,,1
InhibitMax,291,,1,,1,,1,,1
Start,291,,21,,55,,21,,55
End,291,,55,,21,,55,,21
Yield,291,,50,,16,,50,,16
Yield170,291,,39,,5,,39,,5
LocalStart,291,,31,,5,,31,,5
LocalYield,291,,0,,26,,0,,26
LocalYield170,291,,49,,15,,49,,15
ActGreen,291,,29,,21,,29,,21
BRP,300,111,112,211,212,121,122,221,222
MinGreen,300,,20,,8,,20,,8
MaxGreen,300,,52.7,,27.4,,53,,27.4
VehExt,300,,3,,1.4,,3,,1.4
TimeBeforeReduce,300,,0,,0,,0,,0
TimeToReduce,300,,0,,0,,0,,0
MinGap,300,,3,,1.4,,3,,1.4
Yellow,300,,4.8,,3.6,,3.9,,3.6
AllRed,300,,0.5,,1,,1.1,,1
Recall,300,,3,,0,,3,,0
Walk,300,,7,,9,,7,,9
DontWalk,300,,8,,18,,8,,18
PedCalls,300,,0,,0,,0,,0
MinSplit,300,,25.3,,13,,25,,13
DualEntry,300,,1,,1,,1,,1
InhibitMax,300,,1,,1,,1,,1
Start,300,,70.3,,38.3,,70.3,,38.3
End,300,,38.3,,70.3,,38.3,,70.3
Yield,300,,33,,65.7,,33.3,,65.7
Yield170,300,,25,,65.7,,25.3,,65.7
LocalStart,300,,37.3,,5.3,,37.3,,5.3
LocalYield,300,,0,,32.7,,0.3,,32.7
LocalYield170,300,,82,,32.7,,82.3,,32.7
ActGreen,300,,72.6,,7.5,,72.9,,7.5
BRP,306,111,112,211,212,121,122,221,222
MinGreen,306,,19,,8,,19,,8
MaxGreen,306,,54.7,,24.8,,54.6,,24.8
VehExt,306,,3,,1.6,,3,,1.6
TimeBeforeReduce,306,,0,,0,,0,,0
TimeToReduce,306,,0,,0,,0,,0
MinGap,306,,3,,1.6,,3,,1.6
Yellow,306,,3.7,,4.2,,4.9,,4.2
AllRed,306,,1.6,,1,,0.5,,1
Recall,306,,3,,0,,3,,0
Walk,306,,7,,9,,7,,9
DontWalk,306,,9,,13,,9,,13
PedCalls,306,,0,,0,,0,,0
MinSplit,306,,26,,28,,26,,28
DualEntry,306,,1,,1,,1,,1
InhibitMax,306,,1,,1,,1,,1
Start,306,,43.4,,13.4,,43.4,,13.4
End,306,,13.4,,43.4,,13.4,,43.4
Yield,306,,8.1,,38.2,,8,,38.2
Yield170,306,,89.1,,38.2,,89,,38.2
LocalStart,306,,35.4,,5.4,,35.4,,5.4
LocalYield,306,,0.1,,30.2,,0,,30.2
LocalYield170,306,,81.1,,30.2,,81,,30.2
ActGreen,306,,60.6,,18.9,,60.5,,18.9
BRP,307,111,112,211,212,121,122,221,222
MinGreen,307,,20,,10,,20,,10
MaxGreen,307,,32,,17,,32,,17
VehExt,307,,3,,3,,3,,3
TimeBeforeReduce,307,,0,,0,,0,,0
TimeToReduce,307,,0,,0,,0,,0
MinGap,307,,3,,3,,3,,3
Yellow,307,,3.9,,4.7,,3.9,,4.7
AllRed,307,,1.1,,1.3,,1.1,,1.3
Recall,307,,3,,3,,3,,3
Walk,307,,7,,7,,7,,7
DontWalk,307,,9,,8,,9,,8
PedCalls,307,,0,,0,,0,,0
MinSplit,307,,28,,21,,28,,21
DualEntry,307,,1,,1,,1,,1
InhibitMax,307,,1,,1,,1,,1
Start,307,,21,,58,,21,,58
End,307,,58,,21,,58,,21
Yield,307,,53,,15,,53,,15
Yield170,307,,44,,7,,44,,7
LocalStart,307,,28,,5,,28,,5
LocalYield,307,,0,,22,,0,,22
LocalYield170,307,,51,,14,,51,,14
ActGreen,307,,32,,17,,32,,17
BRP,309,111,112,211,212,121,122,221,222
MinGreen,309,,20,,8,,20,5,8
MaxGreen,309,,25,,25,,25,7,14
VehExt,309,,3,,3,,3,3,3
TimeBeforeReduce,309,,0,,0,,0,0,0
TimeToReduce,309,,0,,0,,0,0,0
MinGap,309,,3,,3,,3,3,3
Yellow,309,,3.1,,3.4,,3.1,3,3.4
AllRed,309,,1.9,,1.6,,1.9,1,1.6
Recall,309,,3,,3,,3,3,3
Walk,309,,7,,7,,7,,7
DontWalk,309,,8,,5,,8,,5
PedCalls,309,,0,,0,,0,,0
MinSplit,309,,25,,17,,25,11,17
DualEntry,309,,1,,1,,1,0,1
InhibitMax,309,,1,,1,,1,1,1
Start,309,,36,,6,,36,6,17
End,309,,6,,36,,6,17,36
Yield,309,,1,,31,,1,13,31
Yield170,309,,53,,26,,53,13,26
LocalStart,309,,35,,5,,35,5,16
LocalYield,309,,0,,30,,0,12,30
LocalYield170,309,,52,,25,,52,12,25
ActGreen,309,,25,,25,,25,7,14
BRP,319,111,112,211,212,121,122,221,222
MinGreen,319,,10,,20,,10,,20
MaxGreen,319,,17,,32,,17,,32
VehExt,319,,3,,3,,3,,3
TimeBeforeReduce,319,,0,,0,,0,,0
TimeToReduce,319,,0,,0,,0,,0
MinGap,319,,3,,3,,3,,3
Yellow,319,,4.4,,4.1,,4.4,,4.1
AllRed,319,,1.6,,0.9,,1.6,,0.9
Recall,319,,3,,3,,3,,3
Walk,319,,10,,7,,10,,7
DontWalk,319,,7,,9,,7,,9
PedCalls,319,,0,,0,,0,,0
MinSplit,319,,23,,28,,23,,28
DualEntry,319,,1,,1,,1,,1
InhibitMax,319,,1,,1,,1,,1
Start,319,,15,,38,,15,,38
End,319,,38,,15,,38,,15
Yield,319,,32,,10,,32,,10
Yield170,319,,25,,1,,25,,1
LocalStart,319,,14,,37,,14,,37
LocalYield,319,,31,,9,,31,,9
LocalYield170,319,,24,,0,,24,,0
ActGreen,319,,17,,32,,17,,32
BRP,320,111,112,211,212,121,122,221,222
MinGreen,320,,20,,8,,20,,8
MaxGreen,320,,55.2,,24.4,,55,,24.4
VehExt,320,,3,,1.4,,3,,1.6
TimeBeforeReduce,320,,0,,0,,0,,0
TimeToReduce,320,,0,,0,,0,,0
MinGap,320,,3,,1.4,,3,,1.6
Yellow,320,,3.7,,4.6,,4.5,,4.6
AllRed,320,,1.1,,1,,0.5,,1
Recall,320,,3,,0,,3,,0
Walk,320,,7,,8,,7,,8
DontWalk,320,,8,,12,,8,,12
PedCalls,320,,0,,0,,0,,0
MinSplit,320,,25,,14,,25,,14
DualEntry,320,,1,,1,,1,,1
InhibitMax,320,,1,,1,,1,,1
Start,320,,44,,14,,44,,14
End,320,,14,,44,,14,,44
Yield,320,,9.2,,38.4,,9,,38.4
Yield170,320,,1.2,,38.4,,1,,38.4
LocalStart,320,,35,,5,,35,,5
LocalYield,320,,0.2,,29.4,,0,,29.4
LocalYield170,320,,82.2,,29.4,,82,,29.4
ActGreen,320,,65.2,,14.4,,65,,14.4
BRP,321,111,112,211,212,121,122,221,222
MinGreen,321,,10,5,20,,10,,20
MaxGreen,321,,17,9,20,,17,,33
VehExt,321,,3,2,3,,3,,3
TimeBeforeReduce,321,,0,0,0,,0,,0
TimeToReduce,321,,0,0,0,,0,,0
MinGap,321,,3,2,3,,3,,3
Yellow,321,,3.8,3,4.2,,3.8,,4.2
AllRed,321,,1.2,1,0.8,,1.2,,0.8
Recall,321,,2,0,3,,2,,3
Walk,321,,8,,7,,8,,7
DontWalk,321,,9,,7,,9,,7
PedCalls,321,,0,,0,,0,,0
MinSplit,321,,22,9,25,,22,,25
DualEntry,321,,1,0,1,,1,,1
InhibitMax,321,,1,1,1,,1,,1
Start,321,,13,35,48,,13,,35
End,321,,35,48,13,,35,,13
Yield,321,,30,44,8,,30,,8
Yield170,321,,21,44,1,,21,,1
LocalStart,321,,12,34,47,,12,,34
LocalYield,321,,29,43,7,,29,,7
LocalYield170,321,,20,43,0,,20,,0
ActGreen,321,,17,7.8,21.2,,17,,33
BRP,323,111,112,211,212,121,122,221,222
MinGreen,323,,15,,15,,15,,15
MaxGreen,323,,20,,29,,20,,29
VehExt,323,,3,,3,,3,,3
TimeBeforeReduce,323,,0,,0,,0,,0
TimeToReduce,323,,0,,0,,0,,0
MinGap,323,,3,,3,,3,,3
Yellow,323,,4.8,,3.8,,4.8,,3.8
AllRed,323,,1.2,,1.2,,1.2,,1.2
Recall,323,,3,,3,,3,,3
Walk,323,,7,,9,,7,,9
DontWalk,323,,7,,12,,7,,12
PedCalls,323,,0,,0,,0,,0
MinSplit,323,,21,,26,,21,,26
DualEntry,323,,1,,1,,1,,1
InhibitMax,323,,1,,1,,1,,1
Start,323,,23,,49,,23,,49
End,323,,49,,23,,49,,23
Yield,323,,43,,18,,43,,18
Yield170,323,,36,,6,,36,,6
LocalStart,323,,5,,31,,5,,31
LocalYield,323,,25,,0,,25,,0
LocalYield170,323,,18,,48,,18,,48
ActGreen,323,,20,,29,,20,,29
BRP,326,111,112,211,212,121,122,221,222
MinGreen,326,,15,,15,,15,,15
MaxGreen,326,,21,,29,,21,,29
VehExt,326,,3,,3,,3,,3
TimeBeforeReduce,326,,0,,0,,0,,0
TimeToReduce,326,,0,,0,,0,,0
MinGap,326,,3,,3,,3,,3
Yellow,326,,3.5,,3.8,,3.5,,3.8
AllRed,326,,1.5,,1.2,,1.5,,1.2
Recall,326,,3,,3,,3,,3
Walk,326,,7,,7,,7,,7
DontWalk,326,,8,,8,,8,,8
PedCalls,326,,0,,0,,0,,0
MinSplit,326,,20,,20,,20,,20
DualEntry,326,,1,,1,,1,,1
InhibitMax,326,,1,,1,,1,,1
Start,326,,23,,49,,23,,49
End,326,,49,,23,,49,,23
Yield,326,,44,,18,,44,,18
Yield170,326,,36,,10,,36,,10
LocalStart,326,,5,,31,,5,,31
LocalYield,326,,26,,0,,26,,0
LocalYield170,326,,18,,52,,18,,52
ActGreen,326,,21,,29,,21,,29
BRP,330,111,112,211,212,121,122,221,222
MinGreen,330,,10,5,10,,10,5,10
MaxGreen,330,,32.9,16.2,24.2,,32.9,7.2,33.2
VehExt,330,,3,2,3,,3,3,3
TimeBeforeReduce,330,,0,0,0,,0,0,0
TimeToReduce,330,,0,0,0,,0,0,0
MinGap,330,,3,2,3,,3,3,3
Yellow,330,,4,3.8,5,,4,3,5
AllRed,330,,1.1,2,0.8,,1.1,2.8,0.8
Recall,330,,3,0,2,,3,0,2
Walk,330,,7,,8,,7,,8
DontWalk,330,,17,,16,,17,,16
PedCalls,330,,0,,0,,0,,0
MinSplit,330,,30,13,30,,30,13,30
DualEntry,330,,1,0,1,,1,0,1
InhibitMax,330,,1,1,1,,1,1,1
Start,330,,89.1,37.1,59.1,,89.1,37.1,50.1
End,330,,37.1,59.1,89.1,,37.1,50.1,89.1
Yield,330,,32,53.3,83.3,,32,44.3,83.3
Yield170,330,,15,53.3,67.3,,15,44.3,67.3
LocalStart,330,,57.1,5.1,27.1,,57.1,5.1,18.1
LocalYield,330,,0,21.3,51.3,,0,12.3,51.3
LocalYield170,330,,73,21.3,35.3,,73,12.3,35.3
ActGreen,330,,35.4,10.2,27.7,,35.4,6.9,31
BRP,339,111,112,211,212,121,122,221,222
MinGreen,339,,20,,8,,20,,8
MaxGreen,339,,58.2,,22.8,,57.8,,22.8
VehExt,339,,3,,1.4,,3,,1.4
TimeBeforeReduce,339,,0,,0,,0,,0
TimeToReduce,339,,0,,0,,0,,0
MinGap,339,,3,,1.4,,3,,1.4
Yellow,339,,3.8,,3.1,,4.7,,3.3
AllRed,339,,1,,1.1,,0.5,,0.9
Recall,339,,3,,0,,3,,0
Walk,339,,7,,8,,7,,
DontWalk,339,,10,,14,,10,,
PedCalls,339,,0,,0,,0,,
MinSplit,339,,26,,13,,26,,13
DualEntry,339,,1,,1,,1,,1
InhibitMax,339,,1,,1,,1,,1
Start,339,,31.2,,4.2,,31.2,,4.2
End,339,,4.2,,31.2,,4.2,,31.2
Yield,339,,89.4,,27,,89,,27
Yield170,339,,79.4,,27,,79,,27
LocalStart,339,,32.2,,5.2,,32.2,,5.2
LocalYield,339,,0.4,,28,,0,,28
LocalYield170,339,,80.4,,28,,80,,28
ActGreen,339,,76.2,,4.8,,75.8,,4.8
BRP,340,111,112,211,212,121,122,221,222
MinGreen,340,,20,,8,,20,,8
MaxGreen,340,,57,,23.2,,57,,23.2
VehExt,340,,3,,1.4,,3,,1.4
TimeBeforeReduce,340,,0,,0,,0,,0
TimeToReduce,340,,0,,0,,0,,0
MinGap,340,,3,,1.4,,3,,1.4
Yellow,340,,4.3,,3.8,,4.3,,3.8
AllRed,340,,0.7,,1,,0.7,,1
Recall,340,,3,,0,,3,,0
Walk,340,,7,,7,,7,,7
DontWalk,340,,14,,15,,14,,15
PedCalls,340,,0,,0,,0,,0
MinSplit,340,,26,,13,,26,,13
DualEntry,340,,1,,1,,1,,1
InhibitMax,340,,1,,1,,1,,1
Start,340,,41,,13,,41,,13
End,340,,13,,41,,13,,41
Yield,340,,8,,36.2,,8,,36.2
Yield170,340,,84,,36.2,,84,,36.2
LocalStart,340,,33,,5,,33,,5
LocalYield,340,,0,,28.2,,0,,28.2
LocalYield170,340,,76,,28.2,,76,,28.2
ActGreen,340,,75.4,,4.8,,75.4,,4.8
BRP,344,111,112,211,212,121,122,221,222
MinGreen,344,,20,,8,,20,,8
MaxGreen,344,,57.9,,22.4,,58.3,,22.4
VehExt,344,,3,,1.4,,3,,1.4
TimeBeforeReduce,344,,0,,0,,0,,0
TimeToReduce,344,,0,,0,,0,,0
MinGap,344,,3,,1.4,,3,,1.4
Yellow,344,,4.6,,3.6,,3.7,,3.6
AllRed,344,,0.5,,1,,1,,1
Recall,344,,3,,0,,3,,0
Walk,344,,7,,8,,7,,8
DontWalk,344,,5,,14,,5,,14
PedCalls,344,,0,,0,,0,,0
MinSplit,344,,26,,13,,26,,13
DualEntry,344,,1,,1,,1,,1
InhibitMax,344,,1,,1,,1,,1
Start,344,,7.1,,70.1,,7.1,,70.1
End,344,,70.1,,7.1,,70.1,,7.1
Yield,344,,65,,2.5,,65.4,,2.5
Yield170,344,,60,,2.5,,60.4,,2.5
LocalStart,344,,32.1,,5.1,,32.1,,5.1
LocalYield,344,,0,,27.5,,0.4,,27.5
LocalYield170,344,,85,,27.5,,85.4,,27.5
ActGreen,344,,72.4,,7.9,,72.8,,7.9
BRP,353,112,111,211,212,121,122,221,222
MinGreen,353,5,10,5,5,,,,
MaxGreen,353,7.5,27.5,26.5,7,,,,
VehExt,353,2,3,3,3,,,,
TimeBeforeReduce,353,0,0,0,0,,,,
TimeToReduce,353,0,0,0,0,,,,
MinGap,353,2,3,3,3,,,,
Yellow,353,4.5,4.5,3,3.5,,,,
AllRed,353,1,1,0,4,,,,
Recall,353,3,3,0,0,,,,
Walk,353,,,4,,,,,
DontWalk,353,,,22,,,,,
PedCalls,353,,,0,,,,,
MinSplit,353,12.5,15.5,32,14.5,,,,
DualEntry,353,0,1,0,1,,,,
InhibitMax,353,1,1,1,1,,,,
Start,353,76.5,43.5,89.5,29,,,,
End,353,89.5,76.5,29,43.5,,,,
Yield,353,84,71,26,36,,,,
Yield170,353,84,71,26,36,,,,
LocalStart,353,5.5,62.5,18.5,48,,,,
LocalYield,353,13,0,45,55,,,,
LocalYield170,353,13,0,45,55,,,,
ActGreen,353,7.5,57.8,0,6.2,,,,
BRP,355,111,112,211,212,121,122,221,222
MinGreen,355,,20,,8,,20,,8
MaxGreen,355,,60.7,,20.4,,60.7,,20.4
VehExt,355,,3,,1.4,,3,,1.4
TimeBeforeReduce,355,,0,,0,,0,,0
TimeToReduce,355,,0,,0,,0,,0
MinGap,355,,3,,1.4,,3,,1.4
Yellow,355,,3.8,,3.6,,3.8,,3.6
AllRed,355,,0.5,,1,,0.5,,1
Recall,355,,3,,0,,3,,0
Walk,355,,7,,7,,7,,7
DontWalk,355,,6,,13,,6,,13
PedCalls,355,,0,,0,,0,,0
MinSplit,355,,25,,13,,25,,13
DualEntry,355,,1,,1,,1,,1
InhibitMax,355,,1,,1,,1,,1
Start,355,,72.3,,47.3,,72.3,,47.3
End,355,,47.3,,72.3,,47.3,,72.3
Yield,355,,43,,67.7,,43,,67.7
Yield170,355,,37,,67.7,,37,,67.7
LocalStart,355,,29.3,,4.3,,29.3,,4.3
LocalYield,355,,0,,24.7,,0,,24.7
LocalYield170,355,,84,,24.7,,84,,24.7
ActGreen,355,,72.9,,8.2,,72.9,,8.2
BRP,360,111,112,211,212,121,122,221,222
MinGreen,360,,20,,40,,,,
MaxGreen,360,,20,,40,,,,
VehExt,360,,3,,3,,,,
TimeBeforeReduce,360,,0,,0,,,,
TimeToReduce,360,,0,,0,,,,
MinGap,360,,3,,3,,,,
Yellow,360,,3,,3.8,,,,
AllRed,360,,0,,3.2,,,,
Recall,360,,0,,1,,,,
Walk,360,,10,,,,,,
DontWalk,360,,10,,,,,,
PedCalls,360,,0,,,,,,
MinSplit,360,,23,,47,,,,
DualEntry,360,,1,,1,,,,
InhibitMax,360,,1,,1,,,,
Start,360,,0,,23,,,,
End,360,,23,,0,,,,
Yield,360,,20,,63,,,,
Yield170,360,,20,,63,,,,
LocalStart,360,,60,,13,,,,
LocalYield,360,,10,,53,,,,
LocalYield170,360,,10,,53,,,,
ActGreen,360,,0,,55,,,,
BRP,361,111,112,211,212,121,122,221,222
MinGreen,361,,20,,8,,20,,8
MaxGreen,361,,55.3,,25.4,,55,,25.4
VehExt,361,,3,,1.4,,3,,1.4
TimeBeforeReduce,361,,0,,0,,0,,0
TimeToReduce,361,,0,,0,,0,,0
MinGap,361,,3,,1.4,,3,,1.4
Yellow,361,,4.2,,3.4,,4.5,,3.4
AllRed,361,,0.5,,1.2,,0.5,,1.2
Recall,361,,3,,0,,3,,0
Walk,361,,7,,8,,7,,8
DontWalk,361,,6,,15,,6,,15
PedCalls,361,,0,,0,,0,,0
MinSplit,361,,25,,15,,25,,15
DualEntry,361,,1,,1,,1,,1
InhibitMax,361,,1,,1,,1,,1
Start,361,,50,,20,,50,,20
End,361,,20,,50,,20,,50
Yield,361,,15.3,,45.4,,15,,45.4
Yield170,361,,9.3,,45.4,,9,,45.4
LocalStart,361,,35,,5,,35,,5
LocalYield,361,,0.3,,30.4,,0,,30.4
LocalYield170,361,,84.3,,30.4,,84,,30.4
ActGreen,361,,63.2,,17.5,,62.9,,17.5
BRP,362,111,112,211,212,121,122,221,222
MinGreen,362,,15,,15,,,,15
MaxGreen,362,,29,,20,,,,20
VehExt,362,,3,,1.4,,,,1.4
TimeBeforeReduce,362,,0,,0,,,,0
TimeToReduce,362,,0,,0,,,,0
MinGap,362,,3,,1.4,,,,1.4
Yellow,362,,4.7,,3.6,,,,3.6
AllRed,362,,1.3,,1.4,,,,1.4
Recall,362,,3,,2,,,,2
Walk,362,,7,,7,,,,7
DontWalk,362,,7,,7,,,,7
PedCalls,362,,0,,0,,,,0
MinSplit,362,,21,,20,,,,20
DualEntry,362,,1,,1,,,,1
InhibitMax,362,,1,,1,,,,1
Start,362,,3,,38,,,,38
End,362,,38,,3,,,,3
Yield,362,,32,,58,,,,58
Yield170,362,,25,,51,,,,51
LocalStart,362,,31,,6,,,,6
LocalYield,362,,0,,26,,,,26
LocalYield170,362,,53,,19,,,,19
ActGreen,362,,34,,15,,,,15
BRP,366,111,112,211,212,121,122,221,222
MinGreen,366,,20,,8,,20,,8
MaxGreen,366,,32,,17,,32,,17
VehExt,366,,3,,3,,3,,3
TimeBeforeReduce,366,,0,,0,,0,,0
TimeToReduce,366,,0,,0,,0,,0
MinGap,366,,3,,3,,3,,3
Yellow,366,,4.6,,3.3,,4.6,,3.3
AllRed,366,,1.4,,1.7,,1.4,,1.7
Recall,366,,3,,3,,3,,3
Walk,366,,7,,7,,7,,7
DontWalk,366,,5,,8,,5,,8
PedCalls,366,,0,,0,,0,,0
MinSplit,366,,26,,20,,26,,20
DualEntry,366,,1,,1,,1,,1
InhibitMax,366,,1,,1,,1,,1
Start,366,,36,,14,,36,,14
End,366,,14,,36,,14,,36
Yield,366,,8,,31,,8,,31
Yield170,366,,3,,23,,3,,23
LocalStart,366,,33,,11,,33,,11
LocalYield,366,,5,,28,,5,,28
LocalYield170,366,,0,,20,,0,,20
ActGreen,366,,32,,17,,32,,17
BRP,369,111,112,211,212,121,122,221,222
MinGreen,369,,10,,10,,10,,10
MaxGreen,369,,24,,26,,24,,26
VehExt,369,,3,,3,,3,,3
TimeBeforeReduce,369,,0,,0,,0,,0
TimeToReduce,369,,0,,0,,0,,0
MinGap,369,,3,,3,,3,,3
Yellow,369,,4,,4,,4,,4
AllRed,369,,1,,1,,1,,1
Recall,369,,3,,0,,3,,0
Walk,369,,7,,7,,7,,7
DontWalk,369,,11,,11,,11,,11
PedCalls,369,,0,,0,,0,,0
MinSplit,369,,23,,23,,23,,23
DualEntry,369,,1,,1,,1,,1
InhibitMax,369,,1,,1,,1,,1
Start,369,,47,,16,,47,,16
End,369,,16,,47,,16,,47
Yield,369,,11,,42,,11,,42
Yield170,369,,0,,42,,0,,42
LocalStart,369,,47,,16,,47,,16
LocalYield,369,,11,,42,,11,,42
LocalYield170,369,,0,,42,,0,,42
ActGreen,369,,55,,0,,55,,0
BRP,371,111,112,211,212,121,122,221,222
MinGreen,371,,,,,,,40,10
MaxGreen,371,,,,,,,40,20
VehExt,371,,,,,,,3,3
TimeBeforeReduce,371,,,,,,,0,0
TimeToReduce,371,,,,,,,0,0
MinGap,371,,,,,,,3,3
Yellow,371,,,,,,,4.1,3
AllRed,371,,,,,,,2.9,0
Recall,371,,,,,,,1,0
Walk,371,,,,,,,,10
DontWalk,371,,,,,,,,10
PedCalls,371,,,,,,,,0
MinSplit,371,,,,,,,47,23
DualEntry,371,,,,,,,1,1
InhibitMax,371,,,,,,,1,1
Start,371,,,,,,,0,47
End,371,,,,,,,47,0
Yield,371,,,,,,,40,67
Yield170,371,,,,,,,40,67
LocalStart,371,,,,,,,30,7
LocalYield,371,,,,,,,0,27
LocalYield170,371,,,,,,,0,27
ActGreen,371,,,,,,,55,0
BRP,372,111,112,211,212,121,122,221,222
MinGreen,372,,,,10,,,,10
MaxGreen,372,,,,55,,,,55
VehExt,372,,,,3,,,,3
TimeBeforeReduce,372,,,,0,,,,0
TimeToReduce,372,,,,0,,,,0
MinGap,372,,,,3,,,,3
Yellow,372,,,,4,,,,4
AllRed,372,,,,1,,,,1
Recall,372,,,,0,,,,0
Walk,372,,,,7,,,,7
DontWalk,372,,,,11,,,,11
PedCalls,372,,,,0,,,,0
MinSplit,372,,,,23,,,,23
DualEntry,372,,,,1,,,,1
InhibitMax,372,,,,1,,,,1
Start,372,,,,16,,,,16
End,372,,,,16,,,,16
Yield,372,,,,11,,,,11
Yield170,372,,,,11,,,,11
LocalStart,372,,,,16,,,,16
LocalYield,372,,,,11,,,,11
LocalYield170,372,,,,11,,,,11
ActGreen,372,,,,55,,,,55
BRP,376,111,112,211,212,121,122,221,222
MinGreen,376,,20,,40,,,,
MaxGreen,376,,20,,40,,,,
VehExt,376,,3,,3,,,,
TimeBeforeReduce,376,,0,,0,,,,
TimeToReduce,376,,0,,0,,,,
MinGap,376,,3,,3,,,,
Yellow,376,,3,,4.4,,,,
AllRed,376,,0,,2.6,,,,
Recall,376,,0,,1,,,,
Walk,376,,10,,,,,,
DontWalk,376,,10,,,,,,
PedCalls,376,,0,,,,,,
MinSplit,376,,23,,47,,,,
